"Scenario","target_region","year","population_million","gdp_billion_usd2017_ppp","population_million_source_path","gdp_billion_usd2017_ppp_source_path","baseline_bridge_applied","gdp_pc_usd2017_ppp","population_index_2017","population_growth","gdp_growth","ggdppc_target","aft_labor_index_2017"
"SSP1","Brazil",2017,207.58791551878,3045.66225906189,207.58791551878,3045.66225906189,FALSE,14671.6741745324,1,1,1,0,1
"SSP1","Brazil",2018,208.807340952391,3096.90566521466,209.233838659058,3029.26673676607,TRUE,14831.402244238,1.00587426021676,1.00587426021676,1.01682504552181,0.0108868332138179,1.00587426021676
"SSP1","Brazil",2019,210.033929608314,3149.01124400865,210.892811995332,3012.95947545538,TRUE,14992.8692467981,1.01178302736661,1.00587426021676,1.01682504552181,0.010886833213819,1.01178302736661
"SSP1","Brazil",2020,211.267723565182,3201.99350153779,212.564939,2996.74,TRUE,15156.0941136846,1.01772650415226,1.00587426021676,1.01682504552181,0.0108868332138179,1.01772650415226
"SSP1","Brazil",2021,212.508765148806,3255.8671879617,213.551994259522,3087.80293652503,TRUE,15321.0959824732,1.02370489446714,1.00587426021676,1.01682504552181,0.0108868332138181,1.02370489446714
"SSP1","Brazil",2022,213.757096933631,3310.64730161212,214.543632956415,3181.63303283321,TRUE,15487.8941990873,1.02971840340241,1.00587426021676,1.01682504552181,0.0108868332138179,1.02971840340241
"SSP1","Brazil",2023,215.012761744198,3366.3490931684,215.539876374086,3278.31437553055,TRUE,15656.508320066,1.03576723725398,1.00587426021676,1.01682504552181,0.0108868332138181,1.03576723725398
"SSP1","Brazil",2024,216.275802656607,3422.98806990326,216.540745894772,3377.93360639077,TRUE,15826.9581148573,1.0418516035296,1.00587426021676,1.01682504552181,0.0108868332138188,1.0418516035296
"SSP1","Brazil",2025,217.546263,3480.58,217.546263,3480.58,FALSE,15999.2635681358,1.04797171095598,1.00587426021676,1.01682504552181,0.0108868332138181,1.04797171095598
"SSP1","Brazil",2026,218.318671148579,3539.76095864464,218.318671148579,3539.76095864464,FALSE,16213.734446174,1.05169258337116,1.00355054661904,1.01700318873425,0.0134050468713622,1.05169258337116
"SSP1","Brazil",2027,219.093821768298,3599.94818229858,219.093821768298,3599.94818229858,FALSE,16431.0803163847,1.05542666691731,1.00355054661904,1.01700318873424,0.0134050468713602,1.05542666691731
"SSP1","Brazil",2028,219.871724596429,3661.15878067571,219.871724596429,3661.15878067571,FALSE,16651.339718173,1.05917400850117,1.00355054661904,1.01700318873425,0.0134050468713613,1.05917400850117
"SSP1","Brazil",2029,220.652389404816,3723.41015440957,220.652389404816,3723.41015440957,FALSE,16874.551707566,1.06293465519603,1.00355054661904,1.01700318873424,0.0134050468713605,1.06293465519603
"SSP1","Brazil",2030,221.435826,3786.72,221.435826,3786.72,FALSE,17100.7558641392,1.06670865424229,1.00355054661904,1.01700318873425,0.0134050468713622,1.06670865424229
"SSP1","Brazil",2031,221.900147670218,3892.6421992871,221.900147670218,3892.6421992871,FALSE,17542.3145958075,1.06894540135282,1.00209686787638,1.02797201781148,0.0258210066956319,1.06894540135282
"SSP1","Brazil",2032,222.365442961631,4001.52725621929,222.365442961631,4001.52725621929,FALSE,17995.2748184427,1.07118683862652,1.00209686787638,1.02797201781148,0.0258210066956299,1.07118683862652
"SSP1","Brazil",2033,222.831713915793,4113.45804790339,222.831713915793,4113.45804790339,FALSE,18459.9309300194,1.07343297589803,1.00209686787638,1.02797201781148,0.0258210066956328,1.07343297589803
"SSP1","Brazil",2034,223.298962578541,4228.51976968613,223.298962578541,4228.51976968613,FALSE,18936.5849301643,1.07568382302264,1.00209686787638,1.02797201781148,0.0258210066956304,1.07568382302264
"SSP1","Brazil",2035,223.767191,4346.8,223.767191,4346.8,FALSE,19425.5466164385,1.07793938987627,1.00209686787638,1.02797201781148,0.0258210066956319,1.07793938987627
"SSP1","Brazil",2036,223.933675882996,4492.91332077106,223.933675882996,4492.91332077106,FALSE,20063.58937777,1.07874138686429,1.00074400935299,1.03361399668056,0.0328455499312199,1.07874138686429
"SSP1","Brazil",2037,224.100284632302,4643.93809422151,224.100284632302,4643.93809422151,FALSE,20722.589004477,1.07954398054557,1.00074400935299,1.03361399668056,0.0328455499312197,1.07954398054557
"SSP1","Brazil",2038,224.267017340076,4800.03941390541,224.267017340076,4800.03941390541,FALSE,21403.2338363278,1.08034717136406,1.00074400935299,1.03361399668056,0.0328455499312221,1.08034717136406
"SSP1","Brazil",2039,224.433874098543,4961.38792283099,224.433874098543,4961.38792283099,FALSE,22106.2348219884,1.08115095976403,1.00074400935299,1.03361399668056,0.0328455499312197,1.08115095976403
"SSP1","Brazil",2040,224.600855,5128.16,224.600855,5128.16,FALSE,22832.3262616253,1.08195534619009,1.00074400935299,1.03361399668056,0.0328455499312201,1.08195534619009
"SSP1","Brazil",2041,224.531180785646,5312.95678696553,224.531180785646,5312.95678696553,FALSE,23662.4453155024,1.08161970904965,0.99968978651326,1.03603569057235,0.0363571825474607,1.08161970904965
"SSP1","Brazil",2042,224.461528185173,5504.4128537649,224.461528185173,5504.4128537649,FALSE,24522.7451593574,1.08128417602838,0.999689786513261,1.03603569057235,0.0363571825474578,1.08128417602838
"SSP1","Brazil",2043,224.391897191875,5702.76817214567,224.391897191875,5702.76817214567,FALSE,25414.323081681,1.08094874709398,0.99968978651326,1.03603569057235,0.0363571825474605,1.08094874709398
"SSP1","Brazil",2044,224.322287799052,5908.27136140297,224.322287799052,5908.27136140297,FALSE,26338.3162652817,1.08061342221416,0.999689786513261,1.03603569057235,0.0363571825474578,1.08061342221416
"SSP1","Brazil",2045,224.2527,6121.18,224.2527,6121.18,FALSE,27295.9032377313,1.08027820135663,0.99968978651326,1.03603569057235,0.0363571825474605,1.08027820135663
"SSP1","Brazil",2046,223.954210252205,6331.94362601964,223.954210252205,6331.94362601964,FALSE,28273.3850767482,1.07884030576888,0.998668958064743,1.03443186216051,0.0358105694654471,1.07884030576888
"SSP1","Brazil",2047,223.656117806783,6549.96423615884,223.656117806783,6549.96423615884,FALSE,29285.8710970624,1.07740432408046,0.998668958064744,1.03443186216051,0.0358105694654458,1.07740432408046
"SSP1","Brazil",2048,223.358422134905,6775.4917018945,223.358422134905,6775.4917018945,FALSE,30334.6148183399,1.07597025374388,0.998668958064743,1.03443186216051,0.0358105694654469,1.07597025374388
"SSP1","Brazil",2049,223.061122708451,7008.78449824379,223.061122708451,7008.78449824379,FALSE,31420.9146494996,1.07453809221506,0.998668958064744,1.03443186216051,0.035810569465446,1.07453809221506
"SSP1","Brazil",2050,222.764219,7250.11000000001,222.764219,7250.11000000001,FALSE,32546.1154962234,1.07310783695329,0.998668958064743,1.03443186216051,0.0358105694654469,1.07310783695329
"SSP1","Argentina",2017,43.7792586096923,974.274599138948,43.7792586096923,974.274599138948,FALSE,22254.2507589028,1,1,1,0,1
"SSP1","Argentina",2018,44.0563060570303,980.575777870335,44.1524629177069,946.574649246784,TRUE,22257.3308030181,1.00632828092883,1.00632828092883,1.00646755928663,0.00013840250784769,1.00632828092883
"SSP1","Argentina",2019,44.3351067384458,986.917709848743,44.5288486741961,919.662246545839,TRUE,22260.4112734192,1.01269660899717,1.00632828092883,1.00646755928663,0.000138402507847024,1.01269660899717
"SSP1","Argentina",2020,44.6156717488963,993.300658648214,44.908443,893.515,TRUE,22263.4921701652,1.01910523763458,1.00632828092883,1.00646755928663,0.00013840250784769,1.01910523763458
"SSP1","Argentina",2021,44.8980122535518,999.724889547469,45.1335571824241,918.538584122333,TRUE,22266.573493315,1.02555442187438,1.00632828092883,1.00646755928663,0.00013840250784769,1.02555442187438
"SSP1","Argentina",2022,45.1821394882384,1006.19066954093,45.3597998028823,944.262973225362,TRUE,22269.6552429276,1.0320444183638,1.00632828092883,1.00646755928663,0.000138402507846358,1.0320444183638
"SSP1","Argentina",2023,45.4680647598855,1012.69826734984,45.5871765179367,970.707793898891,TRUE,22272.7374190622,1.03857548537424,1.00632828092883,1.00646755928663,0.000138402507847912,1.03857548537424
"SSP1","Argentina",2024,45.7557994469763,1019.24795343339,45.8156930125046,997.893222390672,TRUE,22275.8200217776,1.04514788281148,1.00632828092883,1.00646755928663,0.000138402507847024,1.04514788281148
"SSP1","Argentina",2025,46.045355,1025.84,46.045355,1025.84,FALSE,22278.9030511329,1.05176187222609,1.00632828092883,1.00646755928663,0.000138402507847468,1.05176187222609
"SSP1","Argentina",2026,46.2395050166994,1051.86372716491,46.2395050166994,1051.86372716491,FALSE,22748.1614862665,1.0561966210744,1.00421649516437,1.02536821255255,0.0210629057479437,1.0561966210744
"SSP1","Argentina",2027,46.4344736660054,1078.54762977195,46.4344736660054,1078.54762977195,FALSE,23227.3038675908,1.06065006901979,1.00421649516437,1.02536821255255,0.0210629057479432,1.06065006901979
"SSP1","Argentina",2028,46.6302643996783,1105.90845529205,46.6302643996783,1105.90845529205,FALSE,23716.5383797327,1.0651222949069,1.00421649516437,1.02536821255255,0.0210629057479439,1.0651222949069
"SSP1","Argentina",2029,46.826880684033,1133.96337604957,46.826880684033,1133.96337604957,FALSE,24216.0775922925,1.06961337791285,1.00421649516437,1.02536821255255,0.0210629057479437,1.06961337791285
"SSP1","Argentina",2030,47.024326,1162.73,47.024326,1162.73,FALSE,24726.1385522038,1.07412339754857,1.00421649516437,1.02536821255255,0.0210629057479432,1.07412339754857
"SSP1","Argentina",2031,47.1765731644016,1190.7305290819,47.1765731644016,1190.7305290819,FALSE,25239.8690539142,1.07760100702019,1.00323762565787,1.0240817120758,0.0207768188561166,1.07760100702019
"SSP1","Argentina",2032,47.3293132481291,1219.40535884312,47.3293132481291,1219.40535884312,FALSE,25764.2732411995,1.08108987568946,1.00323762565787,1.0240817120758,0.0207768188561166,1.08108987568946
"SSP1","Argentina",2033,47.4825478470706,1248.77072759847,47.4825478470706,1248.77072759847,FALSE,26299.5728792914,1.08459004000946,1.00323762565787,1.02408171207581,0.0207768188561179,1.08459004000946
"SSP1","Argentina",2034,47.6362785622813,1278.84326470919,47.6362785622813,1278.84326470919,FALSE,26845.9943409977,1.08810153655126,1.00323762565787,1.0240817120758,0.0207768188561166,1.08810153655126
"SSP1","Argentina",2035,47.790507,1309.64,47.790507,1309.64,FALSE,27403.7687024329,1.09162440200437,1.00323762565787,1.0240817120758,0.0207768188561164,1.09162440200437
"SSP1","Argentina",2036,47.9031784747403,1343.69974413163,47.9031784747403,1343.69974413163,FALSE,28050.3254046112,1.09419802883859,1.00235761204082,1.02600695162917,0.0235937147623382,1.09419802883859
"SSP1","Argentina",2037,48.0161155851061,1378.6452783814,48.0161155851061,1378.6452783814,FALSE,28712.1367811984,1.09677772328643,1.00235761204082,1.02600695162917,0.0235937147623382,1.09677772328643
"SSP1","Argentina",2038,48.1293189573632,1414.49963945005,48.1293189573632,1414.49963945005,FALSE,29389.5627466312,1.09936349965296,1.00235761204082,1.02600695162917,0.0235937147623386,1.09936349965296
"SSP1","Argentina",2039,48.2427892192537,1451.28646315271,48.2427892192537,1451.28646315271,FALSE,30082.9717070651,1.10195537227698,1.00235761204082,1.02600695162917,0.023593714762338,1.10195537227698
"SSP1","Argentina",2040,48.356527,1489.03,48.356527,1489.03,FALSE,30792.740760725,1.10455335553111,1.00235761204082,1.02600695162917,0.0235937147623384,1.10455335553111
"SSP1","Argentina",2041,48.4401808666085,1529.31449835815,48.4401808666085,1529.31449835815,FALSE,31571.1971136004,1.1064641660214,1.00172993950969,1.0270541885376,0.0252805152657354,1.1064641660214
"SSP1","Argentina",2042,48.523979449346,1570.68886113003,48.523979449346,1570.68886113003,FALSE,32369.3332441883,1.10837828209825,1.00172993950969,1.02705418853761,0.0252805152657367,1.10837828209825
"SSP1","Argentina",2043,48.6079229985626,1613.18257371295,48.6079229985626,1613.18257371295,FALSE,33187.6466674097,1.11029570948013,1.00172993950969,1.0270541885376,0.0252805152657349,1.11029570948013
"SSP1","Argentina",2044,48.6920117650416,1656.82591920776,48.6920117650416,1656.82591920776,FALSE,34026.647475619,1.1122164538954,1.00172993950969,1.02705418853761,0.0252805152657367,1.1122164538954
"SSP1","Argentina",2045,48.776246,1701.65,48.776246,1701.65,FALSE,34886.8586565682,1.11414052108231,1.00172993950969,1.0270541885376,0.0252805152657354,1.11414052108231
"SSP1","Argentina",2046,48.8220481005794,1745.96136255768,48.8220481005794,1745.96136255768,FALSE,35761.7394288905,1.11518672656943,1.00093902471665,1.02604023304303,0.0250776597840106,1.11518672656943
"SSP1","Argentina",2047,48.8678932104634,1791.42660332282,48.8678932104634,1791.42660332282,FALSE,36658.5601635726,1.11623391446936,1.00093902471665,1.02604023304303,0.0250776597840108,1.11623391446936
"SSP1","Argentina",2048,48.9137813700386,1838.07576955283,48.9137813700386,1838.07576955283,FALSE,37577.8710635264,1.11728208570461,1.00093902471665,1.02604023304303,0.025077659784011,1.11728208570461
"SSP1","Argentina",2049,48.95971261973,1885.93969094274,48.95971261973,1885.93969094274,FALSE,38520.236129465,1.11833124119856,1.00093902471665,1.02604023304303,0.0250776597840106,1.11833124119856
"SSP1","Argentina",2050,49.005687,1935.05,49.005687,1935.05,FALSE,39486.2335059194,1.11938138187545,1.00093902471665,1.02604023304303,0.0250776597840106,1.11938138187545
"SSP1","Paraguay",2017,6.30587936114544,82.6099461993201,6.30587936114544,82.6099461993201,FALSE,13100.4641015388,1,1,1,0,1
"SSP1","Paraguay",2018,6.38912009662229,84.9489379585359,6.39370275959995,84.4146831907438,TRUE,13295.8743416712,1.0132004960307,1.0132004960307,1.02831368215121,0.0149162837757355,1.0132004960307
